,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url
1,400051,Healthcare,3585,"Abbott India Limited operates as a pharmaceutical company in India. It offers pharmaceutical products for various therapeutic areas, such as women's health, gastroenterology, metabolic, central nervous system, pain management, nutritional supplements, vitamins, insomnia, vaccines, consumer health, etc. The company was formerly known as Knoll Pharmaceuticals Limited and changed its name to Abbott India Limited in July 2002. Abbott India Limited was incorporated in 1944 and is headquartered in Mumbai, India. Abbott India Limited is a subsidiary of Abbott Capital India Limited.",Mumbai,91 22 5046 1000,India,[],https://www.abbott.co.in,1,Godrej BKC,91 22 5016 9400,Drug Manufacturers—General,"16th Floor, Plot C, âGâ Block Bandra-Kurla Complex Near MCA Club, Bandra (East)",0.20194,0.15498,0.44983003,9415499776,0.159,0.19748,9351300096,,none,19097400000,8237675008,,18997.7,0.064,3.056,0.15876001,,,6.697,0.30728,,22699999232,1613200000,46307901440,1068.256,INR,2179.263,2.403,,NSI,ABBOTT INDIA LTD,Abbott India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ABBOTINDIA.NS,,,finmb_9608883,,in_market,,8.262,,40.915,0.242244,,,,21249300,,,,1133.622,,,,1617148800,0.06466,7176999936,337.752,155,0.22927392,16.758408,0.75442004,1680220800,,1632960000,,,5214648,-0.105332,382606442496,2,,,,,1626652800,,0.064,8.717471,,,,,,,,,,,19004.9,19074,17716.457,0.006314161,0.35529998,,19275,,12951,19004.9,20433.477,120,19074,,12951,,,120,1626652800,,,18909.05,INR,56.24748,7241,,,,403687800832,,,21161,18909.05,0,0,7241,23934.45,,0.64,13959.8,0,False,0.0063,0,19275,18997.7,https://logo.clearbit.com/abbott.co.in
1,382421,Energy,790,"Adani Enterprises Limited, together with its subsidiaries, engages in the coal trading, coal mining, oil and gas exploration, ports, multi-modal logistics, power generation and transmission, gas distribution, and edible oil and agro commodities businesses in India and internationally. The company trades in coal; offers bunkering and integrated coal management services; imports fruits, apple, pear, kiwi, oranges, and grapes; and markets its apple under the FARM-PIK brand. It is also involved in the mining, processing, acquisition, exploration, and development of various coal properties, including Parsa East and Kanta Basan coal block, Kente Extension coal block, Parsa coal block, Gare Pelma sector III coal block; Talabira II and III coal block, and Suliyari coal block; a coal mining concession in Indonesia; and the Carmichael Coal mine in the Galilee Basin in Queensland, Australia, as well as solar PV manufacturing business. In addition, company offers edible oils, basmati rice, pulses, soya chunks, and besan and atta, as well as lauric and bakery fats, castor oil derivatives, oleo chemicals, and soya value added products under the Fortune, King's, Bullet, Raag, Avsar, Pilaf, Jubilee, Fryola, Alpha, Alife, and Aadhar brands. Further, it manufactures fighter aircraft, unmanned aerial systems, and helicopters, submarines, air defence guns, missiles and small arms; develops avionics and systems, aero structures and components, aerospace composites, and radar and electronic warfare systems, as well as constructs national highways, expressways, tunnels, metro-rail, railways, etc. Additionally, it engages in the waste water treatment, recycle, and reuse business; mining of minerals and ores activities, as well as operates, manages, and develops airports; and builds data centers. The company was founded in 1988 and is based in Ahmedabad, India. Adani Enterprises Limited is a subsidiary of S.B. Adani Family Trust.",Ahmedabad,91 79 2656 5555,India,[],https://www.adanienterprises.com,1,Adani Corporate House,91 79 2555 5500,Thermal Coal,Shantigram Near Vaishnodevi Circle S G Highway,0.066939995,0.01991,0.24812001,33868400640,0.448,0.053460002,34101299200,,none,92893100000,-68186226688,,1708.1,-0.415,0.751,0.02647,,,139.606,0.055040002,,33918199808,323554312192,509423091712,30.819,INR,462.936,0.427,,NSI,ADANI ENTERPRISES,Adani Enterprises Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ADANIENT.NS,,,finmb_883013,,in_market,,4.349,,64.961,2.7331438,,,,1099810048,,,,169.024,,,,1617148800,0.14229,10143500288,9.218,1,0.22927392,10.105665,0.24936001,1680220800,,1632960000,,,275967914,1.010577,2215259406336,2,,1260403200,2:1,,1625097600,,-0.414,3.6878734,,,,,,,,,,,1732.25,1734,1388.875,0.0005772839,0.108500004,,1745,,2669258,1732.25,1591.164,1,1734,,2669258,,,1,1625097600,,,1701.1,INR,185.30049,1543791,,,,1878687875072,,,3061913,1701.1,0,0,1543791,1788.9,,,409.65,0,False,0.00059999997,0,1745,1708.1,https://logo.clearbit.com/adanienterprises.com
1,382421,Utilities,795,"Adani Green Energy Limited generates and supplies renewable energy to central and state government entities, and government backed corporations in India. The company builds, owns, and operates power plants through renewable sources, such as solar, wind, and hybrid; and provides other ancillary services. It operates solar power plants with an operational capacity of 3,023 megawatts (MW); and wind power plants with an operational capacity of 497 MW. The company was incorporated in 2015 and is based in Ahmedabad, India.",Ahmedabad,91 79 2656 5555,India,[],https://www.adanigreenenergy.com,1,Adani Corporate House,91 79 2555 5500,Utilities—Renewable,"Shantigram Near Vaishnodevi Circle S. G. Highway, Khodiyar",0.68429,0.11571,0.73042,29510000640,1.116,0.54389,27440001024,,none,24160000000,-81909030912,,1389.65,,0.704,0.035889998,,,1761.529,0.20233999,,36690001920,435449987072,40099999744,17.244,INR,18.847,0.485,,NSI,ADANI GREEN ENERGY,Adani Green Energy Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ADANIGREEN.NS,,,finmb_314677034,,in_market,,83.677,,122.284,0.25618076,,,,1564009984,,,,11.618,,,,1617148800,0.08998,3609999872,1.697,,0.22927392,119.61181,0.60811,1680220800,,1632960000,,,493340425,1.309412,3355462074368,2,,,,,,,4.32,54.20016,,,,,,,,,,,1341.6,1349.45,1136.565,,0,,1395.95,,1646921,1341.6,1239.402,,1349.45,,1646921,,,,,,,1341.85,INR,818.8863,921215,,,,2173426466816,,,1208022,1341.85,0,0,921215,1429,,,874.8,0,False,,0,1395.95,1389.65,https://logo.clearbit.com/adanigreenenergy.com
1,382421,Industrials,2773,"Adani Ports and Special Economic Zone Limited, together with its subsidiaries, develops, operates, and maintains port infrastructure facilities in India. It also engages in the ports related infrastructure development activities; and development of infrastructure at contiguous Special Economic Zone at Mundra. The company operates 12 ports and terminals with 64 berths to facilitate the handling of dry bulk, liquid cargo, crude oil, containers, ro-ro, and project cargo at Mundra, Hazira, Dahej, Dhamra, Vizag, Murmugao, Kattupalli, Ennore, Tuna, Krishnapatnam, Dighi, and Vizhinjam port locations. It also provides auto logistics, inland waterways, rail operation, warehousing, and agriculture logistics services, as well as operates multi-modal logistics parks; and offers capital, maintenance, and inland water dredging services. In addition, it is involved in the operation, development, maintenance, improvement, and extension of utility services, including power distribution; provision of passenger airline, dredging, and warehousing / storage facilities and other related services, as well as hospital and related services; and ownership and operation of harbour tugs, barges, other port crafts, ocean towage, and offshore support vessels, as well as offers marine services, such as pilotage, laying, and maintenance of buoys. The company was formerly known as Mundra Port and Special Economic Zone Limited and changed its name to Adani Ports and Special Economic Zone Limited in January 2012. Adani Ports and Special Economic Zone Limited was incorporated in 1998 and is headquartered in Ahmedabad, India.",Ahmedabad,91 79 2656 5555,India,[],https://www.adaniports.com,1,Adani Corporate House,91 79 2555 5500,Marine Shipping,Shantigram Near Vaishnodevi Circle S G Highway,0.61127,0.33073002,0.66378,89930301440,0.217,0.46157002,94403002368,735,buy,86046400000,72451375104,871,737.45,-0.318,1.704,0.057210002,24,863.46,148.131,0.1759,1001,133742501888,462196113408,154436206592,65.486,INR,75.846,1.422,1.8,NSI,ADANI PORT SPECIAL,Adani Ports and Special Economic Zone Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ADANIPORTS.NS,,,finmb_27674009,,in_market,,11.896,,19.461,0.5640509,,33.42,,2041750016,,,,151.472,,,,1617148800,0.21756001,51076800512,25.085,5,0.22927392,4.8685565,0.64026,1680220800,,1632960000,,,737861171,0.907007,1837212893184,2,,1285200000,5:1,,1624492800,,-0.314,9.749582,,1.03,,22.06613,,,,,,,739.1,739,736.05725,0.0067649847,0.1993,,746.5,,6381366,739.1,739.898,5,739,,6381366,,,5,1624492800,,,734,INR,29.398048,5576775,,,,1505688551424,,,4963738,734,0,0,5576775,901,,,427.2,0,False,0.0068,0,746.5,737.45,https://logo.clearbit.com/adaniports.com
1,382421,Utilities,425,"Adani Total Gas Limited distributes piped natural gas (PNG) to industrial, commercial, and residential customers. The company also distributes compressed natural gas to the transportation sector. It has gas distribution networks in Gujarat, Haryana, Karnataka, Tamil Nadu, Rajasthan, Madhya Pradesh, Uttar Pradesh, Chattisgarh, and Odisha. As of March 31, 2021, the company had 217 CNG filling stations. The company was formerly known as Adani Gas Limited and changed its name to Adani Total Gas Limited in January 2021. Adani Total Gas Limited was founded in 2004 and is based in Ahmedabad, India.",Ahmedabad,91 79 2754 1988,India,[],http://www.adanigas.com,1,Adani Corporate House,91 79 2754 2988,Utilities—Regulated Gas,"Shantigram Near Vaishno Devi Circle S. G. Highway, Khodiyar",0.41342,0.28427,0.52317,,1.507,0.38502,8238674944,,none,8867100000,,,1592.75,2.714,,,,,27.361,,,102600000,5291200000,19928000512,0.093,INR,18.181,,,NSI,ADANI TOTAL GAS LIMITED,Adani Total Gas Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ATGL.NS,,,finmb_110011311,676d3bb3-9aa4-3213-bf3c-69cffcfcdff4,in_market,,62.428,,151.004,,,,,1099810048,,,,17.583,,,,1617148800,0.10821,5664900096,4.208,,,90.584656,0.80771005,1680220800,,1625011200,,,268276674,1.415532,1244069625856,2,,,,,,,2.664,87.90257,,,,,,,,,,,1657.75,1665,1221.899,0.00015080682,0,,1669,,506424,1657.75,1510.095,0.25,1665,,506424,,,0.25,1624492800,,,1580,INR,378.50522,148955,,,,1751722491904,,,423548,1580,0,,148955,1715,,,315,0,False,0.0002,,1669,1592.75,https://logo.clearbit.com/adanigas.com
1,382421,Utilities,5285,"Adani Transmission Limited, together with its subsidiaries, generates, transmits, and distributes power in India. The company operates through Transmission, Trading, and Mumbai GTD Business segments. It establishes, commissions, operates, and maintains electric power transmission systems; and distributes electricity to approximately 3 million customers in Mumbai. The company operates and maintains approximately 18,801 circuit kilometers of transmission lines with a total transformation capacity of 36,766 mega volt ampere in the states of Andhra Pradesh, Bihar, Chhattisgarh, Gujarat, Haryana, Jharkhand, Maharashtra, Madhya Pradesh, Rajasthan, Telangana, Uttar Pradesh, and West Bengal. In addition, it is involved in the dealing of bullion and agro commodities; and laying of optical fibers on transmission lines to provide telecom solutions to telecom companies, internet service providers, and long-distance communication operators. The company was incorporated in 2013 and is headquartered in Ahmedabad, India. Adani Transmission Limited is a subsidiary of S.B. Adani Family Trust.",Ahmedabad,91 79 2555 7555,India,[],http://www.adanitransmission.com,1,Adani Corporate House,91 79 2555 7177,Utilities—Regulated Electric,"Shantigram Near Vaishno Devi Circle S. G. Highway, Khodiyar",0.41222,0.12376001,0.59376997,,0.157,0.28332,42497851392,104,underperform,58240000000,,113,1868.3,1.713,,,3,123.67,270.332,,154,4440600064,270949597184,103094697984,4.038,INR,154.447,,4.5,NSI,ADANI TRANSMISS.IN,Adani Transmission Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ADANITRANS.NS,,,finmb_283330012,385cf69f-cb0b-34bd-bb6e-edca49fa9995,in_market,,21.514,,52.189,,,,,1099810048,,,,81.098,,,,1617148800,0.16822,10442300416,9.023,,,23.03756,0.19293,1680220800,,1625011200,,,275810373,1.373292,2217939828736,2,,,,,,,0.135,19.930948,,,,,,,,,,,1885.2,1875.4,1325.0925,,0,,1900.45,,242728,1885.2,1796.158,,1875.4,,242728,,,,,,,1840,INR,207.05975,457542,,,,2054775111680,,,410041,1840,0,0,457542,2045,,,381.55,0,False,,0,1900.45,1868.3,https://logo.clearbit.com/adanitransmission.com
1,400013,Financial Services,22500,"Aditya Birla Capital Limited, through its subsidiaries, provides various financial products and services in India and internationally. It offers life insurance products, such as protection, wealth with protection, children's future, health, retirement, and savings with protection insurance; health; wellness; motor, damage, natural calamities, personal accident cover, and third party legal liability; and travel insurance products. The company also provides financing solutions, such as home loans, loans against property, and personal loans; lines of credit, business loans, working capital demand loans, and supply chain financing solutions for small and medium enterprises; and loans against shares, mutual funds, and life insurance policy, as well as ESOP and IPO financing, and promoter and margin trade funding services. In addition, it offers investment services, such as mutual funds, pension funds, stocks and securities, real estate investment, wealth management, and portfolio management services. Further, the company provides financial and IT enabled services; private equity investment, and advisory and management services; stock broking and depository services; and risk advisory, fund management, asset management, and trustee services, as well as other business support and value added services. Additionally, it offers advising solutions, such as MoneyForLife Planner, an online tool that offers personalized financial planning solution; and ABC of Money, which provides money solutions. The company was formerly known as Aditya Birla Financial Services Limited and changed its name to Aditya Birla Capital Limited in June 2017. The company was incorporated in 2007 and is based in Mumbai, India. Aditya Birla Capital Limited is a subsidiary of Grasim Industries Limited.",Mumbai,91 22 4356 7000,India,[],http://www.adityabirlacapital.com,1,One Indiabulls Centre,91 22 4356 7111,Financial Conglomerates,"Tower 1,18th Floor Jupiter Mill Compound 841, Senapati Bapat Marg, Elphinstone Road",0,0.07335,0.21643,-3077700096,0.26,0.083170004,,133,buy,33239100000,,195,116.5,1.541,115.48,0.00929,7,187.86,348.565,0.07593,215,28311799808,530774392832,153580208128,11.698,INR,63.666,80.101,2,NSI,ADITYA BIRLA CAPIT,Aditya Birla Capital Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ABCAPITAL.NS,,,finmb_98190481,493adb51-e8bc-3fb8-9150-121221022bf6,in_market,,5.264,,,,,7.08,,2415330048,,,,56.78,,,,1617148800,0.050669998,11265399808,4.66,,,2.0517788,0.77362996,1680220800,,1617148800,,,702716458,1.151639,808475820032,2,,,,,,,1.611,1.832176,,0.89,,16.454802,,,,,,,111.25,111.9,115.80075,,0,,117.25,,4929456,111.25,106.776,,111.9,,4929456,,,,,,,111.35,INR,25,12683443,,,,281385959424,,,3492077,111.35,0,0,12683443,139.7,,,76,0,False,,0,117.25,116.5,https://logo.clearbit.com/adityabirlacapital.com
1,400070,Consumer Cyclical,,"Aditya Birla Fashion and Retail Limited manufactures and distributes branded fashion apparel and accessories in India. The company operates in two segments, Madura Fashion & Lifestyle, and Pantaloons. It offers shirts, T-shirts, trousers, jeans, blazers, chinos, jackets, formals, suits, semi-formals, shoes, sweaters, denim, cargos, and accessories, as well as casual, party, and celebration wears; streetwear, subtle contemporary pieces, dresses, pants, skirts, tunics, innerwear, and blouses; and hoodies, joggers, meggings, and printed tees for men, women, and kids. The company markets its products under the Rangmanch, indus route, Ajile, Honey, Akkriti, Chalk, Annabelle, Poppers, Chirpie Pie, Louis Philippe, Van Heusen, Allen Solly, Style Up, Peter England, Fred Perry, The Collective, People, Bare, Hackett London, American Eagle, Aerie, candies, Dreamz, Rig, Skult, SF Jeans, Ralph Lauren, Byford, Forever 21, Forever Glam, Ted Baker, and Simon Carter brand names. As of May 28, 2020, it operated 3,041 stores, including 2,699 brand stores and 342 Pantaloons stores, as well as 25,000 multi-brand outlets with 6,500 point of sales in department stores and online stores. The company was formerly known as Pantaloons Fashion & Retail Limited and changed its name to Aditya Birla Fashion and Retail Limited in January 2016. Aditya Birla Fashion and Retail Limited was incorporated in 2007 and is based in Mumbai, India.",Mumbai,91 86 5290 5000,India,[],http://www.abfrl.com,1,"Piramal Agastya Corp Park, Bldg 'A'",91 86 5290 5400,Apparel Manufacturing,"4th and 5th Floor Unit No. 401, 403, 501, 502 L.B.S. Road, Kurla",0.0402,-0.12812,0.51172,11038000128,-0.006,-0.14321,2110300032,172,strong_buy,26859600000,9269999616,186,264.5,,0.924,-0.04713,13,189.92,134.507,-0.39106998,215,8172299776,35997798400,52489199616,6.546,INR,64.235,0.366,1.4,NSI,ADITYA BIRLA FASH,Aditya Birla Fashion and Retail Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ABFRL.NS,,,finmb_37297765,,in_market,,5.587,,138.961,,,2.54,,937920000,,,,21.177,,,,1617148800,0.1974,-6725100032,-8.23,,,12.489965,0.64591,1680220800,,1617148800,,,335684331,0.312913,293249679360,2,,,,,,,,3.6666086,,,,104.13386,,,,,,,262.2,262.8,218.60574,,0,,269.7,,3367426,262.2,266.368,,262.8,,3367426,,,,,,,262.05,INR,,2247310,,,,248011603968,,,4791279,262.05,0,0,2247310,310,,,144,0,False,,0,269.7,264.5,https://logo.clearbit.com/abfrl.com
1,400604,Basic Materials,750,"Advanced Enzyme Technologies Limited researches and develops, manufactures, and markets enzymes and probiotics in India, the United States, Asia, Europe, and internationally. The company offers enzymes for human healthcare and animal nutrition, fruit and vegetable processing, baking, brewing and malting, starch and grain processing, protein modification, yeast processing, dairy and cheese processing, and oils and fats processing, as well as for specialty applications. It also provides non-food processing enzymes for textile processing, leather, pulp and paper, detergents and cleaning aids, bio-fuels, and biocatalysis. The company was formerly known as Advanced Biochemicals Limited and changed its name to Advanced Enzyme Technologies Limited in 2005. Advanced Enzyme Technologies Limited was founded in 1957 and is based in Thane, India.",Thane,91 22 4170 3200,India,[],https://www.advancedenzymes.com,1,Sun Magnetica,91 22 2583 5159,Specialty Chemicals,"5th Floor, A Wing LIC Service Road Louiswadi",0.42555,0.2662,0.78874,1373600000,0.056,0.3777,2276869888,333,strong_buy,3962040000,955501248,333,333.4,-0.204,10.166,0.114209995,1,333,1.569,0.14794,333,3237740032,168870000,5350450176,28.965,INR,47.853,7.677,1.5,NSI,ADVANCED ENZYME TE,Advanced Enzyme Technologies Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ADVENZYMES.NS,,,finmb_27848932,7921c6ae-853b-3a99-8bd1-595088cd37d9,in_market,,6.487,,15.244,-0.043603003,,12.45,,111778000,,,,91.716,,,,1617148800,0.21260999,1424290048,12.72,0.9,0.22927392,3.6351345,0.62654,1680220800,,1632960000,,,39329793,0.200986,34709082112,2,,1495670400,5:1,,1630368000,,-0.201,7.002731,,,,26.779116,,,,,,,325.85,327.6,389.78574,0.0027620068,0.044699997,,337,,106452,325.85,368.073,0.9,327.6,,106452,,,0.9,1630368000,,,327.6,INR,25.508799,84561,,,,37266784256,,,347146,327.6,0,0,84561,503.7,,,296,0,False,0.0022,0,337,333.4,https://logo.clearbit.com/advancedenzymes.com
1,400013,Energy,451,"Aegis Logistics Limited, together with its subsidiaries, operates as an oil, gas, and chemical logistics company in the downstream oil and gas sector primarily in India. It operates through Liquid Terminal Division and Gas Terminal Division segments. The company operates a network of bulk liquid handling terminals, liquefied petroleum gas (LPG) terminals, filling plants, pipelines, and gas stations to deliver products and services. It also owns and operates a network of shore based tank farm installations for the receipt and handling of bulk liquids, including hazardous chemicals, petroleum products, and petrochemicals. In addition, the company engages in sourcing, shipping, and distribution of LPG and propane; offers supply chain management services, including product planning, sourcing, shipping, receipt, storage, and dispatch by pipeline and tankers to the point of consumption; delivers pressurized and refrigerated cargoes to various ports on the coastline of India; markets LPG and propane in bulk to industrial clients; provides clean energy solutions to companies for their various processes and applications; and offers conversion services to switch from other energy sources to LPG. Further, it provides engineering, procurement, and construction services in the oil and gas sector; and refueling services to ship owners and charterers. The company serves industrial companies, as well as individual retail customers at its Aegis Autogas stations. Aegis Logistics Limited was incorporated in 1956 and is based in Mumbai, India.",Mumbai,91 22 6666 3666,India,[],https://www.aegisindia.com,1,"1202, Tower B",91 22 6666 3777,Oil & Gas Midstream,"12th Floor, Peninsula Business Park Ganpatrao Kadam Marg Lower Parel (West)",0.11649,0.0769,0.18165001,4501217792,-0.023,0.100600004,4508344832,,none,6701898000,-2779560704,,247.5,0.66,1.491,0.07918,,,28.788,0.15568,,3544800000,6540700160,38699962368,10.101,INR,110.893,0.999,,NSI,AEGIS LOGISTICS,Aegis Logistics Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AEGISCHEM.NS,,,finmb_880782,,in_market,,2.36,,20.26,-0.071642935,,,,351000000,,,,60.506,,,,1617148800,0.106350005,2975921920,8.482,2,0.22927392,4.090503,0.63853,1680220800,,1632960000,,,126197710,0.745262,91337818112,2,,1442361600,10:1,,1631750400,,0.657,2.2447696,,,,,,,,,,,235,236,286.70276,0.008510638,0.2358,,249.4,,2565523,235,219.328,2,236,,2565523,,,2,1631750400,,,234,INR,29.179438,2619917,,,,86872498176,,,1164185,234,0,0,2619917,387.9,,0.56,191.75,247.5,False,0.0085,0,249.4,247.5,https://logo.clearbit.com/aegisindia.com
